X131,Mulher,6ºB,"Matemática, ingles","Português, Educação Física",Atriz,Normal,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, A segurança da escola",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), Não conheço/Nunca participei de nenhuma",Nunca,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,Às vezes,Sempre,Sempre,Nunca,Às vezes,Sempre,0,1,4,nada
X132,Mulher,6ºB,"História, Geografia","Português, Educação Física",ser rica e ser modelo,Muito capaz,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,6,0,4,A ESCOLA E MUITO LEGAL SO ALGUMAS COISAS QUE NAO GOSTO
X133,Mulher,6ºB,"Matemática, História",Educação Física,ser medica,Muito capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como a direção ou coordenação te tratam, Seus amigos","Nem muito, nem pouco",Muitas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Sempre,Sempre,Às vezes,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,8,10,4,"a comida
"
X134,Homem,6ºB,"História, Geografia","Português, Educação Física",ser o maior enpresario e cubista cubo magico,Pouco capaz,"Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Sempre,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,5,6,2,eu gosto dessa escola
X135,Mulher,6ºB,"Português, Geografia","Educação Física, ema",da o melhor para a minha familia,Normal,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco","Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,4,0,3,se eu me comporto bem
X136,Homem,6ºB,"Ciências, Geografia","Matemática, Educação Física",Ser jogador de futebol,Muito capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,"Nem muito, nem pouco","Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,3,5,4,É bastante interativo e legal 
X137,Mulher,6ºB,"Matemática, História","Português, ingles",trabalhar e ajudar minha mãe e ganhar um celular,Muito capaz,Chuva ou tempo ruim,"A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, A forma como os professores explicam a matéria",Poucas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Nunca,Nunca,Nunca,Nunca,Sempre,Às vezes,Nunca,Sempre,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Às vezes,Nunca,Sempre,Nunca,Sempre,Sempre,10,2,4,
X138,Mulher,7ºA,"Matemática, Projeto de Vida","Português, Arte",Ser a melhor juiza criminal do pais,Não me vejo alcançando esse sonho,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como os professores explicam a matéria, Seus amigos",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Sempre,Sempre,Às vezes,Sempre,Sempre,Nunca,Nunca,Sempre,Nunca,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Nunca,1,0,3,
X139,Mulher,7ºA,História,"Matemática, Ciências",Meu projeto de vida der certo,Muito capaz,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Às vezes,9,1,4,Não
X140,Mulher,7ºA,"Matemática, Geografia","Português, Arte",Ser rica,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)",Seus amigos,Poucas vezes,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,3,2,4,N
X141,Homem,7ºA,"Matemática, Geografia","Ciências, Educação Física",Ter uma empresa,Normal,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Como os professores ouvem você e os outros alunos",Poucas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Sempre,Nunca,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,6,1,4,não consigo seguir muito bem o ritmo porque tem muitas tarefas e muitas tarefas SP e etc.l
X142,Mulher,7ºA,"Matemática, História","Ciências, Educação Física", Ser policial,Muito capaz,"Doença (gripe, virose, entre outros)","A forma como a direção ou coordenação te tratam, Seus amigos, A segurança da escola",Não penso em abandonar a escola,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Nunca,Nunca,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,10,4,4,melhorar o café da manha escola
X143,Homem,7ºA,"Matemática, História","Português, Ciências",o meu maior sonho e dar uma casa para a minha Mãe ,Pouco capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos",Não penso em abandonar a escola,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,2,1,2,sobre a minha escola ela e umas da melhores escolas que já estudei e estudo muito obrigado.
X144,Homem,7ºA,"Matemática, Geografia","Português, Geografia","Animador de desenhos, para fazer videos pro youtube",Normal,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","A forma como algum professor ou funcionário da escola te trata, Seus amigos","Nem muito, nem pouco",Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,1,6,3,Não.
X145,Homem,7ºA,"História, Arte","Matemática, Projeto de Vida",Ser medico,Pouco capaz,"Doença (gripe, virose, entre outros)",Seus amigos,Muitas vezes,"Nem muito, nem pouco","Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Nunca,Nunca,Sempre,Nunca,Às vezes,Nunca,Sempre,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,4,5,2,"Só tenho uma coisa a dizer, acaba período integral acaba."
X146,Mulher,7ºA,"Ciências, Geografia","Arte, Educação Física","Ser psicóloga, viver sem preocupações e dar uma vida melhor para a minha mãe",Normal,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), SENAI",Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Nunca,Nunca,Sempre,Nunca,Às vezes,Sempre,8,1,3,Não
X147,Homem,7ºA,"Geografia, Projeto de Vida","Português, Ciências",Ser jogador de futebol,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como os professores explicam a matéria, Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Poucas vezes,"ETEC, Projeto de Pesquisa, JEESP (Jogos Escolares do Estado de São Paulo)",Às vezes,Nunca,Às vezes,Nunca,Às vezes,Sempre,Sempre,Nunca,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Sempre,Nunca,Às vezes,Sempre,Sempre,Às vezes,Às vezes,4,4,4,não
X148,Mulher,7ºA,"História, Geografia","Português, Matemática",ser enfermeira e ser feliz com a minha família quando eu crescer,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos",Não penso em abandonar a escola,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), JEESP (Jogos Escolares do Estado de São Paulo)",Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,2,1,4,eu gosto de brincar na escola com as minhas amigas
X149,Homem,7ºA,"Matemática, Geografia","Ciências, História",ser medico,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Poucas vezes,Poucas vezes,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Nunca,Sempre,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Nunca,Nunca,Às vezes,Nunca,9,0,4,oi
X150,Homem,7ºA,"Português, Matemática","Geografia, Educação Física",Meu sonho é ser jogador de futebol,Normal,"Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,JEESP (Jogos Escolares do Estado de São Paulo),Nunca,Às vezes,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,4,1,4,Minha escola é a melhor gosto muito de estudar aqui tenho muitos amigos e tenho certeza que eles vão me ajudar a realizar meu sonho que é ser jogador de futebol.
X151,Homem,7ºA,Geografia,"Matemática, Educação Física",Ser jogador de futebol,Normal,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,JEESP (Jogos Escolares do Estado de São Paulo),Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Nunca,Nunca,Nunca,Sempre,Sempre,Às vezes,Sempre,6,2,3,gosto de tempo integral
X152,Homem,7ºA,"Geografia, Arte","Português, Matemática,História,Ciências,Educação física ",Ser Jogador De Futebol,Pouco capaz,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,Não conheço/Nunca participei de nenhuma,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Nunca,Sempre,Às vezes,Nunca,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,4,7,3,Não
X153,Homem,7ºA,"Geografia, Arte","Português, Matemática, História, Ciências e Educação física",Jogador de Futebol,Normal,"Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), JEESP (Jogos Escolares do Estado de São Paulo)",Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,9,1,3,Não
X154,Mulher,7ºA,"Português, Matemática","Ciências, Arte",ser jogadora de futebol,Normal,"Cuidar de familiares (avós, irmãos)","Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Poucas vezes,ETEC,Nunca,Nunca,Nunca,Nunca,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Nunca,Sempre,Nunca,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,3,5,4,Não
X155,Mulher,7ºA,"Matemática, Educação Física","Português, Projeto de Vida","O meu maior sonho e me tornar uma psicóloga, ter uma vida bem sucedida e também dar uma vida de luxo para a minha mãe.",Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), SENAI",Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Sempre,2,3,4,
X156,Mulher,7ºA,"Ciências, História","Matemática, Arte",Conhecer o Djavan e o Jorge Ben Jor,Não me vejo alcançando esse sonho,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Poucas vezes,Poucas vezes,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Sempre,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Nunca,Sempre,3,6,3,Não
X157,bi,7ºA,"História, Geografia","Educação Física, educação financeira",ser professora do 1° ao 5° ano,Muito capaz,"Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Poucas vezes,"ETEC, IF - Instituto Federal",Nunca,Nunca,Às vezes,Às vezes,Nunca,Sempre,Nunca,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Às vezes,Sempre,0,1,4,"eu gosto muito de estudar, apesar de ter umas horas que eu fico cansada. e também quero muito fazer minha faculdade, e talvez lá no futuro eu ganhe uma bolsa de estudos. esse é praticamente meu sonho desde sempre "
X158,Homem,7ºA,"Geografia, Projeto de Vida","Português, Educação Física",Dar uma bela casa para minha mãe,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), Projeto de Pesquisa",Nunca,Nunca,Sempre,Nunca,Nunca,Sempre,Sempre,Às vezes,Sempre,Sempre,Sempre,Às vezes,Sempre,Sempre,Às vezes,Às vezes,Sempre,Nunca,Sempre,Sempre,6,4,4,
X159,Mulher,7ºA,"Matemática, Ciências","Português, Educação Física",SER MAQUIADORA,Normal,"Cuidar de familiares (avós, irmãos), Doença (gripe, virose, entre outros)",Seus amigos,Muitas vezes,Poucas vezes,"ETEC, Projeto de Pesquisa",Nunca,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,10,4,4,ELA  E LEGAL MAS ACHO QUE PRECISA MUDAR BASTANTE COISASA COMO O  LANCHE  DEVERIA TER UMA BISNAGUINHA E NÃO BOLACHA TODO DIA EU SUCO COM BOLO E ETC.
X160,Homem,7ºA,Matemática,Educação Física,FUTEBOL,Muito capaz,"Problemas de transporte (ônibus atrasado, trânsito, etc)","Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Poucas vezes,JEESP (Jogos Escolares do Estado de São Paulo),Sempre,Às vezes,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,1,2,4,NAO
X161,Mulher,7ºA,"Matemática, Geografia","Português, Arte",Ser Maquiadora profissional e passar na faculdade de nutrição,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos",Não penso em abandonar a escola,Muitas vezes,"ETEC, Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), IF - Instituto Federal, SENAI, Projeto de Pesquisa, FATEC",Nunca,Nunca,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Sempre,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Sempre,Sempre,Sempre,Sempre,1,0,3,o lanche tem  que melhorar as qualidade teria que dar suspensão para que faz coisa mal com as pessoas tem que ter mais nets obrigada.
X162,Homem,8ºA,"Matemática, Projeto de Vida","Arte, Educação Física",ser empresario ou ser pai,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Poucas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,SENAI,Nunca,Nunca,Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Sempre,Nunca,Sempre,Sempre,Sempre,Às vezes,10,8,4,
X163,Mulher,8ºA,"Matemática, Geografia","Português, Ciências",ser tecnica de enfermagem ,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como os professores explicam a matéria, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,ETEC,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,3,8,4,eu gostaria que tivese o insino medio na escola para que eu não precisa sair dessa escola para ir para outra 
X164,Homem,8ºA,"Português, História","Matemática, Educação Física",ficar rico ,Pouco capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola","Nem muito, nem pouco",Poucas vezes,"ETEC, Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), Projeto de Pesquisa",Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Nunca,Sempre,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,8,10,4,
X165,Mulher,8ºA,"Matemática, História","Arte, Educação Física",Meu maior sonho é se delegada. E me iniciar no candomblé.,Pouco capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola",Poucas vezes,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Sempre,Sempre,Às vezes,Às vezes,Sempre,Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Sempre,Sempre,Às vezes,Sempre,Sempre,Sempre,Nunca,Às vezes,Às vezes,0,9,4,
X166,Homem,8ºA,"Matemática, História","Português, Educação Física",ser policial,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola","Nem muito, nem pouco",Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,8,4,4,
X167,Homem,8ºA,"História, Arte","Matemática, Educação Física",Ter uma vida tranquila e favoravel,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, Como os professores ouvem você e os outros alunos",Não penso em abandonar a escola,Poucas vezes,JEESP (Jogos Escolares do Estado de São Paulo),Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Sempre,Sempre,Sempre,1,3,4,Nao
X168,Homem,8ºA,"História, Geografia","Matemática, Educação Física",Ser jogador de basquete,Não me vejo alcançando esse sonho,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como a direção ou coordenação te tratam, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,"Nem muito, nem pouco","Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática), SENAI",Nunca,Às vezes,Sempre,Nunca,Às vezes,Nunca,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,8,5,4,Acho que a escola deveria melhorar nos lanches
X169,Homem,8ºA,"Matemática, História","Educação Física, ",Ser Bombeiro,Muito capaz,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Sempre,Sempre,6,0,4,Não
X170,Mulher,8ºA,"Matemática, História","Português, Ciências",sair do país ,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","Seus amigos, Os jogos, esportes ou eventos da escola, A segurança da escola","Nem muito, nem pouco",Não fui vítima de bullying/agressões nos últimos 12 meses,ETEC,Nunca,Nunca,Nunca,Nunca,Às vezes,Nunca,Nunca,Nunca,Sempre,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,Às vezes,Sempre,Sempre,Sempre,Às vezes,0,8,4,
X171,Homem,8ºA,"Matemática, Projeto de Vida","Ciências, História", viajar o mundo todo,Não me vejo alcançando esse sonho,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, A forma como a direção ou coordenação te tratam, Seus amigos",Não penso em abandonar a escola,Poucas vezes,"ETEC, SENAI",Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,7,10,4,a escola e boa so precisa melhorar o horario
X172,Homem,8ºA,"Matemática, História","Português, Arte",ser famoso e rico,Pouco capaz,"Doença (gripe, virose, entre outros), Problemas de transporte (ônibus atrasado, trânsito, etc)","Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,"Olimpíadas (OBMEP, OBA, OMN, Canguru de Matemática)",Nunca,Sempre,Sempre,Sempre,Sempre,Nunca,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Sempre,Sempre,Às vezes,Sempre,Às vezes,Às vezes,2,0,4,
X173,Homem,8ºA,"Matemática, Geografia","Português, Educação Física",Ser um jogador de Futebol mais se eu não conseguir quero ser um Empresario ,Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Muitas vezes,Não fui vítima de bullying/agressões nos últimos 12 meses,JEESP (Jogos Escolares do Estado de São Paulo),Às vezes,Sempre,Nunca,Nunca,Sempre,Às vezes,Às vezes,Sempre,Nunca,Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Sempre,Às vezes,Às vezes,Às vezes,6,5,4,sim com todo o respeito minha opinião e sair mais cedo em dias de chuvas 
X174,Mulher,8ºA,"Arte, Educação Física","Arte, Educação Física",ter uma vida boa pela frente,Muito capaz,"Chuva ou tempo ruim, Cuidar de familiares (avós, irmãos)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, A segurança da escola",Não penso em abandonar a escola,"Nem muito, nem pouco",Não conheço/Nunca participei de nenhuma,Nunca,Às vezes,Às vezes,Nunca,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Sempre,Às vezes,Nunca,Às vezes,Sempre,Às vezes,Às vezes,5,3,3,não
X175,Mulher,8ºA,Matemática,"Português, Educação Física","tenho varias sonhos, mas um desses e ter um futuro mt bom,com minha profissao dos sonhos",Normal,"Chuva ou tempo ruim, Doença (gripe, virose, entre outros)","A forma como algum professor ou funcionário da escola te trata, Seus amigos, Os jogos, esportes ou eventos da escola",Não penso em abandonar a escola,Não fui vítima de bullying/agressões nos últimos 12 meses,"ETEC, SENAI, FATEC",Às vezes,Às vezes,Às vezes,Às vezes,Nunca,Nunca,Nunca,Nunca,Às vezes,Às vezes,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Sempre,Às vezes,Nunca,Às vezes,Às vezes,2,8,4,nao
